x	y	z
717638.7245	7460783.23	1.7153
717611.8695	7460879.73	1.6774
717056.8993	7460712.824	1.0315
716914.3517	7460732.908	1.0283
717077.4314	7460807.937	1.0252
716943.6363	7460821.449	1.0254
717491.917	7460735.86	1.5902
717199.447	7460692.74	1.1534
717476.9415	7460834.855	1.5986
717211.2265	7460794.425	1.2353
717345.682	7460714.3	1.428
717344.084	7460814.64	1.4759
717844.4375	7461368.415	1.0847
717914	7461461	1.0199
717770.7583	7461374.048	1.0572
717842.5	7461456.5	1.0082
717774.875	7461275.83	1.1759
717708.063	7461018.61	1.5512
717641.292	7461145.84	1.3365
717699.0165	7461291.595	1.1265
717708.0835	7461210.835	1.2541
717550.8065	7461135.505	1.3068
717674.6775	7461082.225	1.4521
717585.0145	7460976.23	1.5684
717624.9115	7461213.55	1.22
717567.9105	7461055.868	1.447
717097.9635	7460903.05	0.9904
716972.921	7460909.99	0.9964
717115.962	7460978.75	0.9737
717002.0675	7460983.665	0.9714
717461.966	7460933.85	1.5474
717223.006	7460896.11	1.2463
717461.1435	7461029.51	1.4358
717342.486	7460914.98	1.4465
717229.8565	7460973.835	1.2124
717345.5	7461001.673	1.3685
717697.079	7461379.68	1.0117
717771	7461452	0.9851
717624.4013	7461388.215	0.9858
717689	7461452	0.9524
717551.7235	7461396.75	0.9552
717607	7461452	0.9326
717485.1828	7461418.068	0.9316
717418.642	7461439.385	0.9311
717537.5	7461460.5	0.9227
717468	7461469	0.9239
717623.158	7461307.36	1.0737
717541.7395	7461216.265	1.174
717559.8025	7461324.43	1.0287
717490.2668	7461254.218	1.0934
717133.9605	7461054.45	0.9452
717031.214	7461057.34	0.9471
717154.5275	7461119.745	0.9435
717069.8465	7461126.575	0.9286
717460.321	7461125.17	1.282
717236.707	7461051.56	1.1596
717420.731	7461184.005	1.1953
717348.514	7461088.365	1.2754
717239.2085	7461112.915	1.1019
717329.9697	7461148.46	1.2292
717175.0945	7461185.04	0.9291
717108.479	7461195.81	0.9217
717200.7473	7461251.52	1.0923
717157.3895	7461257.805	0.9961
717496.447	7461341.5	0.9915
717438.794	7461292.17	1.0225
717432.8655	7461375.635	0.9477
717369.284	7461409.77	0.9583
717382.018	7461332.478	0.9729
717325.242	7461372.785	1.0592
717381.141	7461242.84	1.1988
717241.71	7461174.27	1.2108
717331.1705	7461289.32	1.1999
717311.4255	7461208.555	1.2219
717244.105	7461245.235	1.2194
717287.6378	7461267.278	1.2235
717226.4	7461318	1.2202
717206.3	7461319.8	1.1972
717246.5	7461316.2	1.2263
717281.2	7461335.8	1.2225
717263.85	7461326	1.2268
717225.775	7461346.975	1.2209
717211.35	7461345.9	1.214
717240.2	7461348.05	1.223
717252.475	7461354.8	1.223
717264.75	7461361.55	1.2194
717225.15	7461375.95	1.2212
717216.4	7461372	1.2203
717233.9	7461379.9	1.2204
717241.1	7461383.6	1.2195
717248.3	7461387.3	1.2158
717202.402	7461413.225	1.223
717193.55	7461409.95	1.2207
717211.254	7461416.5	1.2246
717218.302	7461420.675	1.2249
717225.35	7461424.85	1.2233
717179.654	7461450.5	1.2134
717170.7	7461447.9	1.2181
717188.608	7461453.1	1.2088
717195.504	7461457.75	1.2034
717202.4	7461462.4	1.1975
717156.527	7461488.975	1.246
717147.8	7461485	1.2495
717165.254	7461492.95	1.2405
717172.752	7461498.525	1.2365
717180.25	7461504.1	1.2303
717133.4	7461527.45	1.2925
717124.9	7461522.1	1.2914
717141.9	7461532.8	1.2923
717150	7461539.3	1.2902
717158.1	7461545.8	1.2852
717114.75	7461553.85	1.3096
717107.55	7461548.15	1.3072
717121.95	7461559.55	1.3118
717128.175	7461566.475	1.3132
717134.4	7461573.4	1.3136
717096.1	7461580.25	1.3181
717090.2	7461574.2	1.3164
717102	7461586.3	1.3191
717106.35	7461593.65	1.3195
717110.7	7461601	1.3191
717070.375	7461591.675	1.3186
717065.75	7461585.25	1.3176
717075	7461598.1	1.3193
717078.25	7461605.075	1.3198
717081.5	7461612.05	1.3201
717044.65	7461603.1	1.3178
717041.3	7461596.3	1.3171
717048	7461609.9	1.3183
717050.15	7461616.5	1.3184
717052.3	7461623.1	1.3184
717000.225	7461602.425	1.3145
716998.65	7461594.7	1.3131
717001.8	7461610.15	1.3157
717002.975	7461617.825	1.3163
717004.15	7461625.5	1.3158
716955.8	7461601.75	1.309
716956	7461593.1	1.3073
716955.6	7461610.4	1.3101
716955.8	7461619.15	1.3105
716956	7461627.9	1.3103
716904.45	7461598.875	1.2929
716904.7	7461589.95	1.2901
716904.2	7461607.8	1.2955
716904.45	7461617.05	1.2976
716904.7	7461626.3	1.2976
716853.1	7461596	1.2519
716853.4	7461586.8	1.2522
716852.8	7461605.2	1.2514
716853.1	7461614.95	1.2519
716853.4	7461624.7	1.2539
716813.175	7461593.7	1.2263
716813.95	7461585.25	1.2276
716812.4	7461602.15	1.2249
716811.975	7461611.45	1.2245
716811.55	7461620.75	1.2267
716773.25	7461591.4	1.2203
716774.5	7461583.7	1.2209
716772	7461599.1	1.2207
716770.85	7461607.95	1.2217
716769.7	7461616.8	1.2231
716750.025	7461576.2	1.2206
716753.2	7461570.25	1.2207
716746.85	7461582.15	1.2205
716742.5	7461589.225	1.2208
716738.15	7461596.3	1.2216
716726.8	7461561	1.2237
716731.9	7461556.8	1.2229
716721.7	7461565.2	1.2245
716714.15	7461570.5	1.2264
716706.6	7461575.8	1.2284
716710.975	7461529.7	1.2303
716717.65	7461526.8	1.2281
716704.3	7461532.6	1.2329
716696.775	7461536.025	1.2358
716689.25	7461539.45	1.2385
716695.15	7461498.4	1.2347
716703.4	7461496.8	1.2317
716686.9	7461500	1.2375
716679.4	7461501.55	1.2399
716671.9	7461503.1	1.2416
716685.25	7461463.625	1.2287
716693.15	7461462.85	1.2268
716677.35	7461464.4	1.2307
716669.875	7461466	1.2329
716662.4	7461467.6	1.2352
716675.35	7461428.85	1.2238
716682.9	7461428.9	1.2222
716667.8	7461428.8	1.2253
716660.35	7461430.45	1.2272
716652.9	7461432.1	1.2291
716659.0025	7461374.19	1.2193
716667.1	7461372.9	1.2182
716650.905	7461375.48	1.2201
716643.2275	7461377.74	1.2208
716635.55	7461380	1.2218
716642.655	7461319.53	1.2197
716651.3	7461316.9	1.2186
716634.01	7461322.16	1.2201
716626.105	7461325.03	1.2203
716618.2	7461327.9	1.2207
716626.6205	7461267.06	1.2201
716634.4826	7461263.677	1.2199
716618.7583	7461270.443	1.2202
716611.1542	7461273.471	1.2202
716603.55	7461276.5	1.2202
716610.5859	7461214.589	1.22
716617.6651	7461210.453	1.2197
716603.5067	7461218.725	1.2202
716596.2033	7461221.913	1.2202
716588.9	7461225.1	1.2202
716564.318	7461144.995	1.2202
716571.8826	7461139.927	1.2196
716556.7533	7461150.063	1.2204
716548.3267	7461153.056	1.2205
716539.9	7461156.05	1.2206
716518.05	7461075.4	1.2195
716526.1	7461069.4	1.2179
716510	7461081.4	1.22
716500.45	7461084.2	1.22
716490.9	7461087	1.2201
716441.25	7460986.9	1.2196
716448.2	7460980.2	1.2187
716434.3	7460993.6	1.22
716425.325	7460997.725	1.2202
716416.35	7461001.85	1.2204
716364.45	7460898.4	1.2197
716370.3	7460891	1.2191
716358.6	7460905.8	1.22
716350.2	7460911.25	1.2203
716341.8	7460916.7	1.2205
716321.8	7460837.713	1.2193
716328.85	7460832	1.2186
716314.75	7460843.425	1.2197
716306.425	7460848.163	1.22
716298.1	7460852.9	1.2201
716279.15	7460777.025	1.2199
716287.4	7460773	1.2196
716270.9	7460781.05	1.22
716262.65	7460785.075	1.22
716254.4	7460789.1	1.2201
716266.2294	7460703.929	1.2193
716275.0118	7460701.164	1.2186
716257.447	7460706.693	1.2197
716248.292	7460709.834	1.22
716239.137	7460712.974	1.22
716253.3088	7460630.833	1.2187
716262.6235	7460629.329	1.218
716243.994	7460632.337	1.2193
716233.934	7460634.593	1.2197
716223.8741	7460636.849	1.22
716236.2294	7460522.554	1.2194
716246.0118	7460520.364	1.2184
716226.447	7460524.743	1.22
716216.842	7460526.109	1.2202
716207.237	7460527.474	1.2204
716219.15	7460414.275	1.22
716229.4	7460411.4	1.2192
716208.9	7460417.15	1.2201
716199.75	7460417.625	1.2201
716190.6	7460418.1	1.2201
716191.05	7460364.638	1.2202
716201.05	7460360.2	1.2202
716181.05	7460369.075	1.2201
716172.225	7460372.313	1.2201
716163.4	7460375.55	1.2201
716162.95	7460315	1.2201
716172.7	7460309	1.2201
716153.2	7460321	1.2202
716144.7	7460327	1.2201
716136.2	7460333	1.22
716094.425	7460240.05	1.2201
716103.2	7460233.25	1.2195
716085.65	7460246.85	1.2203
716077.4	7460252.25	1.2203
716069.15	7460257.65	1.2202
716025.9	7460165.1	1.2208
716033.7	7460157.5	1.2199
716018.1	7460172.7	1.2211
716010.1	7460177.5	1.2212
716002.1	7460182.3	1.2211
715961.4	7460090.825	1.195
715966.9	7460080.6	1.1889
715955.9	7460101.05	1.1997
715950.7	7460109.85	1.2025
715945.5	7460118.65	1.2042
715896.9	7460016.55	1.0974
715900.1	7460003.7	1.0896
715893.7	7460029.4	1.105
715891.3	7460042.2	1.1128
715888.9	7460055	1.1202
715846.8375	7459981.7	1.0375
715849.2	7459970.4	1.0311
715844.475	7459993	1.0438
715842.5125	7460004.275	1.0503
715840.55	7460015.55	1.0566
715796.775	7459946.85	0.9771
715798.3	7459937.1	0.9719
715795.25	7459956.6	0.9825
715793.725	7459966.35	0.9879
715792.2	7459976.1	0.9933
715698.975	7459928.65	0.8907
715700.7	7459919.95	0.8866
715697.25	7459937.35	0.8946
715695.525	7459946.05	0.8985
715693.8	7459954.75	0.9025
715601.175	7459910.45	0.8017
715603.1	7459902.8	0.7985
715599.25	7459918.1	0.8049
715597.325	7459925.75	0.8081
715595.4	7459933.4	0.8113
715552.9875	7459881.95	0.7461
715558.6	7459874.35	0.7459
715547.375	7459889.55	0.7464
715542.8625	7459896.025	0.7469
715538.35	7459902.5	0.7475
715504.8	7459853.45	0.6909
715514.1	7459845.9	0.6938
715495.5	7459861	0.6884
715488.4	7459866.3	0.6863
715481.3	7459871.6	0.6843
715427.825	7459800.675	0.5993
715435.25	7459793.9	0.6011
715420.4	7459807.45	0.5978
715413.9	7459813.65	0.5969
715407.4	7459819.85	0.5964
715350.85	7459747.9	0.5116
715356.4	7459741.9	0.5123
715345.3	7459753.9	0.5114
715339.4	7459761	0.5124
715333.5	7459768.1	0.5149
715270.75	7459691.75	0.4992
715276.2	7459685	0.4991
715265.3	7459698.5	0.4993
715258.9	7459704.975	0.4997
715252.5	7459711.45	0.5004
715190.65	7459635.6	0.4999
715196	7459628.1	0.4999
715185.3	7459643.1	0.4999
715178.4	7459648.95	0.4999
715171.5	7459654.8	0.5001
715147.775	7459601.8	0.4998
715153.45	7459594.05	0.4998
715142.1	7459609.55	0.4998
715134.35	7459615.675	0.5
715126.6	7459621.8	0.5002
715104.9	7459568	0.4998
715110.9	7459560	0.4998
715098.9	7459576	0.4999
715090.3	7459582.4	0.5
715081.7	7459588.8	0.5002
715081.8377	7459523.488	0.5
715089.7355	7459518.994	0.5
715073.9398	7459527.982	0.5
715064.4949	7459531.041	0.5
715055.05	7459534.1	0.5
715058.7753	7459478.976	0.5
715068.5711	7459477.987	0.5
715048.9795	7459479.964	0.5
715038.6898	7459479.682	0.5
715028.4	7459479.4	0.5
715056.0815	7459447.961	0.5
715064.8977	7459447.838	0.5
715047.2653	7459448.085	0.5
715037.4826	7459446.542	0.5
715027.7	7459445	0.5
715053.3876	7459416.947	0.5
715061.2243	7459417.688	0.5001
715045.551	7459416.206	0.5
715036.2755	7459413.403	0.4999
715027	7459410.6	0.4999
715059.0188	7459349.549	0.5
715067.6121	7459349.744	0.5
715050.4255	7459349.353	0.5
715041.5128	7459348.051	0.4999
715032.6	7459346.75	0.4999
715064.65	7459282.15	0.5
715074	7459281.8	0.5
715055.3	7459282.5	0.5
715046.75	7459282.7	0.5
715038.2	7459282.9	0.5
715065.2375	7459210.975	0.5
715074.1	7459209.75	0.5001
715056.375	7459212.2	0.5
715047.9125	7459213.35	0.5
715039.45	7459214.5	0.5
715065.825	7459139.8	0.5001
715074.2	7459137.7	0.5001
715057.45	7459141.9	0.5001
715049.075	7459144	0.5
715040.7	7459146.1	0.5
715053.3118	7459113.357	0.5
715062.0299	7459111.566	0.5
715044.5938	7459115.149	0.5
715035.2969	7459116.999	0.5
715026	7459118.85	0.5
715040.7986	7459086.915	0.5
715049.8597	7459085.432	0.5
715031.7375	7459088.397	0.5
715011.3	7459091.6	0.5
715021.5188	7459089.999	0.5
715034.4207	7459055.342	0.5
715043.0027	7459053.553	0.5
714991.7673	7459042.983	0.5
714990.7383	7459064.667	0.5
714992.7963	7459021.299	0.5
715008.3817	7459059.645	0.5
715025.8387	7459057.131	0.5
715017.1102	7459058.388	0.5
714975.1529	7459026.32	0.5
714970.1766	7459037.733	0.5
714980.1293	7459014.907	0.5
715028.0428	7459023.768	0.5
715036.1456	7459021.673	0.5
715019.9399	7459025.864	0.5
715005.4633	7459027.69	0.5
715012.7016	7459026.777	0.5
714951.176	7459001.897	0.5
714945.2949	7459014.451	0.5
714957.0572	7458989.342	0.5
715027.4412	7458978.874	0.5
715034.9212	7458976.98	0.5
715019.9613	7458980.769	0.5
715012.9365	7458981.327	0.5
715005.9117	7458981.885	0.5
714927.1992	7458977.473	0.5
714920.4133	7458991.168	0.5
714933.9851	7458963.777	0.5
715026.8396	7458933.98	0.5
715033.6967	7458932.288	0.5
715019.9826	7458935.673	0.5
715013.1713	7458935.877	0.5
715006.36	7458936.08	0.5
714901.8651	7458959.44	0.5
714896.8888	7458973.821	0.5
714906.8414	7458945.06	0.5
715024.1688	7458882.919	0.5
715030.9034	7458881.826	0.5
715017.4343	7458884.013	0.5
715010.1371	7458884.766	0.5
715002.84	7458885.52	0.5
714876.531	7458941.408	0.5
714873.3643	7458956.473	0.5
714879.6978	7458926.343	0.5
715021.498	7458831.858	0.5
715028.1102	7458831.364	0.5
715014.8859	7458832.352	0.5
715007.1029	7458833.656	0.5
714999.32	7458834.96	0.5
714848.4826	7458946.886	0.5
714853.9113	7458919.039	0.5
714825.8629	7458924.517	0.5
714828.1249	7458911.734	0.5
714823.6009	7458937.299	0.5
714851.197	7458932.962	0.5
715017.6773	7458781.159	0.5
715024.3871	7458780.626	0.5
715010.9676	7458781.691	0.5
715003.3838	7458783.046	0.5
714995.8	7458784.4	0.5
715013.8566	7458730.459	0.5
715020.6639	7458729.889	0.5
715007.0493	7458731.03	0.5
714999.6646	7458732.435	0.5
714992.28	7458733.84	0.5
715010.1583	7458680.131	0.5
715016.7456	7458679.475	0.5
715003.5711	7458680.787	0.5
714996.1655	7458682.034	0.5
714988.76	7458683.28	0.5
715006.4601	7458629.802	0.5
715012.8273	7458629.061	0.5
715000.0928	7458630.544	0.5
714992.6664	7458631.632	0.5
714985.24	7458632.72	0.5
715000.6373	7458579.354	0.5
715006.9137	7458578.731	0.5
714994.3609	7458579.977	0.5
714988.0404	7458581.068	0.5
714981.72	7458582.16	0.5
714994.8144	7458528.905	0.5
715001	7458528.4	0.5
714988.6289	7458529.41	0.5
714983.4144	7458530.505	0.5
714978.2	7458531.6	0.5
714980.3822	7458481.052	0.5
714986.4	7458479.35	0.5
714974.3644	7458482.755	0.5
714968.8322	7458484.752	0.5
714963.3	7458486.75	0.5
714965.95	7458433.2	0.5
714971.8	7458430.3	0.5
714960.1	7458436.1	0.5
714954.25	7458439	0.5
714948.4	7458441.9	0.5
714921.6375	7458387.925	0.5
714927	7458383.55	0.5
714916.275	7458392.3	0.5
714910.9125	7458396.675	0.5
714905.55	7458401.05	0.5
714877.325	7458342.65	0.5
714882.2	7458336.8	0.5
714872.45	7458348.5	0.5
714867.575	7458354.35	0.5
714862.7	7458360.2	0.5
714796.2165	7458324.838	0.5
714801.158	7458318.025	0.5
714791.275	7458331.65	0.5
714786.7125	7458338.475	0.5
714782.15	7458345.3	0.5
714715.108	7458307.025	0.5
714720.116	7458299.25	0.5
714710.1	7458314.8	0.5
714705.85	7458322.6	0.5
714701.6	7458330.4	0.5
714618.6838	7458287.86	0.5
714622.8675	7458280.02	0.5
714614.5	7458295.7	0.5
714610.875	7458303.7	0.5
714607.25	7458311.7	0.5
714522.2595	7458268.695	0.5
714525.619	7458260.79	0.4999
714518.9	7458276.6	0.5001
714515.9	7458284.8	0.5002
714512.9	7458293	0.5003
714425.663	7458250.678	0.5001
714428.076	7458242.905	0.5005
714423.25	7458258.45	0.5001
714420.65	7458266.825	0.5002
714418.05	7458275.2	0.5003
714329.0665	7458232.66	0.5001
714330.533	7458225.02	0.5003
714327.6	7458240.3	0.4999
714325.4	7458248.85	0.4992
714323.2	7458257.4	0.4981
714209.1333	7458210.08	0.5004
714211.8165	7458203.11	0.5006
714206.45	7458217.05	0.5001
714203.5002	7458225.025	0.4993
714200.5505	7458233	0.4978
714089.2	7458187.5	0.4768
714093.1	7458181.2	0.4779
714085.3	7458193.8	0.4754
714081.6005	7458201.2	0.4738
714077.901	7458208.6	0.4733
713989.075	7458170.575	0.4506
713992.3	7458164.85	0.452
713985.85	7458176.3	0.4506
713982.2758	7458182.925	0.4516
713978.7015	7458189.55	0.45
713888.95	7458153.65	0.4258
713891.5	7458148.5	0.4271
713886.4	7458158.8	0.4245
713882.951	7458164.65	0.423
713879.502	7458170.5	0.4214
713787.25	7458136.15	0.35
713789.35	7458130.7	0.35
713785.15	7458141.6	0.35
713782.54	7458147.568	0.35
713779.93	7458153.535	0.35
713685.55	7458118.65	0.35
713687.2	7458112.9	0.35
713683.9	7458124.4	0.35
713682.129	7458130.485	0.35
713680.358	7458136.57	0.35
713564.203	7458094.9	0.35
713565.9	7458088.7	0.35
713562.506	7458101.1	0.35
713561.3925	7458107.693	0.35
713560.279	7458114.285	0.35
713442.856	7458071.15	0.3951
713444.6	7458064.5	0.4059
713441.112	7458077.8	0.384
713440.656	7458084.9	0.3783
713440.2	7458092	0.3736
713333.928	7458049.425	0.3708
713336.1	7458042.2	0.3751
713331.756	7458056.65	0.3665
713330.228	7458064.1	0.3623
713328.7	7458071.55	0.3581
713225	7458027.7	0.3577
713227.6	7458019.9	0.3626
713222.4	7458035.5	0.3528
713219.8	7458043.3	0.348
713217.2	7458051.1	0.3431
713153.075	7458031.925	0.339
713154.1	7458024.25	0.3435
713152.05	7458039.6	0.3345
713150.6683	7458047.633	0.3297
713149.2865	7458055.665	0.325
713081.15	7458036.15	0.3202
713080.6	7458028.6	0.3243
713081.7	7458043.7	0.316
713081.5365	7458051.965	0.3113
713081.373	7458060.23	0.3067
712977.45	7458043.95	0.3641
712976.5	7458036.4	0.3672
712978.4	7458051.5	0.3611
712979.5235	7458059.663	0.358
712980.647	7458067.825	0.3548
712873.75	7458051.75	0.3395
712872.4	7458044.2	0.3424
712875.1	7458059.3	0.3366
712877.5105	7458067.36	0.3338
712879.921	7458075.42	0.3172
712765.275	7458057.1	0.3119
712763.15	7458048.1	0.3154
712767.4	7458066.1	0.2908
712770.4553	7458075.73	0.2544
712773.5105	7458085.36	0.252
712656.8	7458062.45	0.2308
712653.9	7458052	0.2849
712659.7	7458072.9	0.2268
712663.4	7458084.1	0.2239
712667.1	7458095.3	0.221
712564.2394	7458082.031	0.1976
712561.5649	7458071.74	0.2002
712566.9139	7458092.322	0.1951
712570.3554	7458102.869	0.1923
712573.797	7458113.415	0.1897
712471.6788	7458101.612	0.18
712469.2298	7458091.48	0.18
712474.1277	7458111.744	0.18
712477.3109	7458121.637	0.18
712480.494	7458131.53	0.18
712376.3046	7458116.725	0.18
712374.5903	7458107.21	0.18
712378.0189	7458126.239	0.18
712380.2329	7458135.752	0.18
712382.447	7458145.265	0.18
712280.9304	7458131.838	0.18
712279.9509	7458122.941	0.18
712281.91	7458140.734	0.18
712283.155	7458149.867	0.18
712284.4	7458159	0.18
712184.9319	7458142.588	0.18
712183.9523	7458132.579	0.18
712185.9115	7458152.596	0.18
712186.7789	7458162.847	0.18
712187.6463	7458173.097	0.18
712088.9334	7458153.338	0.18
712087.9538	7458142.217	0.18
712089.9129	7458164.459	0.18
712090.4027	7458175.826	0.18
712090.8925	7458187.194	0.18
711984.6407	7458164.979	0.18
711983.9769	7458153.109	0.18
711985.3045	7458176.849	0.18
711985.4326	7458188.618	0.18
711985.5608	7458200.387	0.18
711880.348	7458176.62	0.18
711880	7458164	0.18
711880.696	7458189.24	0.18
711880.4625	7458201.41	0.18
711880.229	7458213.58	0.18
711780.949	7458188.86	0.18
711781.5	7458176.5	0.18
711780.398	7458201.22	0.18
711780.1875	7458213.588	0.18
711779.977	7458225.955	0.18
711681.55	7458201.1	0.18
711683	7458189	0.18
711680.1	7458213.2	0.18
711679.9125	7458225.765	0.18
711679.725	7458238.33	0.18
711580.225	7458216.325	0.18
711580.95	7458205.3	0.18
711579.5	7458227.35	0.18
711579.4868	7458239.025	0.18
711579.4735	7458250.7	0.18
711478.9	7458231.55	0.18
711478.9	7458221.6	0.18
711478.9	7458241.5	0.18
711479.061	7458252.285	0.18
711479.222	7458263.07	0.18
711374.75	7458247.65	0.18
711373.1	7458238.5	0.18
711376.4	7458256.8	0.18
711377.7295	7458266.45	0.18
711379.059	7458276.1	0.18
711270.6	7458263.75	0.18
711267.3	7458255.4	0.18
711273.9	7458272.1	0.18
711276.398	7458280.615	0.18
711278.896	7458289.13	0.18
711170.6	7458280.15	0.18
711167.75	7458272.3	0.18
711173.45	7458288	0.18
711176.2085	7458295.943	0.18
711178.967	7458303.885	0.18
711070.6	7458296.55	0.18
711068.2	7458289.2	0.18
711073	7458303.9	0.18
711076.019	7458311.27	0.18
711079.038	7458318.64	0.18
710971.15	7458312.725	0.18
710968.6	7458306.1	0.18
710973.7	7458319.35	0.18
710976.4043	7458326.37	0.18
710979.1085	7458333.39	0.18
710871.7	7458328.9	0.18
710869	7458323	0.18
710874.4	7458334.8	0.18
710876.7895	7458341.47	0.18
710879.179	7458348.14	0.18
710773.625	7458339.275	0.18
710771.95	7458332.55	0.18
710775.3	7458346	0.18
710777.11	7458353.06	0.18
710778.92	7458360.12	0.18
710675.55	7458349.65	0.18
710674.9	7458342.1	0.18
710676.2	7458357.2	0.18
710677.4305	7458364.65	0.18
710678.661	7458372.1	0.18
710573.673	7458357.173	0.18
710572.85	7458348.8	0.18
710574.496	7458365.545	0.18
710576.277	7458373.368	0.18
710578.058	7458381.19	0.18
710471.796	7458364.695	0.18
710470.8	7458355.5	0.18
710472.792	7458373.89	0.18
710475.1235	7458382.085	0.18
710477.455	7458390.28	0.18
710372.348	7458373.773	0.18
710371.3	7458365.5	0.18
710373.396	7458382.045	0.18
710375.124	7458390.705	0.18
710376.852	7458399.365	0.18
710272.9	7458382.85	0.18
710271.8	7458375.5	0.18
710274	7458390.2	0.18
710275.1245	7458399.325	0.18
710276.249	7458408.45	0.18
710174.025	7458390.675	0.18
710173.65	7458383.85	0.18
710174.4	7458397.5	0.18
710174.8872	7458405.513	0.18
710175.3745	7458413.525	0.18
710075.15	7458398.5	0.18
710075.5	7458392.2	0.18
710074.8	7458404.8	0.18
710074.65	7458411.7	0.18
710074.5	7458418.6	0.18
709972.8	7458405.225	0.18
709972.65	7458398.5	0.18
709972.95	7458411.95	0.18
709973.2	7458418.825	0.18
709973.45	7458425.7	0.18
709870.45	7458411.95	0.18
709869.8	7458404.8	0.18
709871.1	7458419.1	0.18
709871.75	7458425.95	0.18
709872.4	7458432.8	0.18
709769.902	7458421.548	0.18
709768.95	7458414.65	0.18
709770.854	7458428.445	0.18
709771.802	7458434.773	0.18
709772.75	7458441.1	0.18
709669.354	7458431.145	0.18
709668.1	7458424.5	0.18
709670.608	7458437.79	0.18
709671.854	7458443.595	0.18
709673.1	7458449.4	0.18
709568.3775	7458441.503	0.18
709567.3	7458434.95	0.18
709569.455	7458448.055	0.18
709570.6908	7458454.593	0.18
709571.9265	7458461.13	0.18
709467.401	7458451.86	0.18
709466.5	7458445.4	0.18
709468.302	7458458.32	0.18
709469.5275	7458465.59	0.18
709470.753	7458472.86	0.18
709366.2303	7458462.08	0.18
709365.65	7458455.35	0.18
709366.8105	7458468.81	0.18
709368.4825	7458475.245	0.18
709370.1545	7458481.68	0.18
709265.0595	7458472.3	0.18
709264.8	7458465.3	0.18
709265.319	7458479.3	0.18
709267.4375	7458484.9	0.18
709269.556	7458490.5	0.18
709166.1298	7458483.05	0.18
709165.9	7458476.15	0.18
709166.3595	7458489.95	0.18
709167.8358	7458496.44	0.18
709169.312	7458502.93	0.18
709067.2	7458493.8	0.18
709067	7458487	0.18
709067.4	7458500.6	0.18
709068.234	7458507.98	0.18
709069.068	7458515.36	0.18
708966.75	7458505.025	0.18
708966.2	7458497.4	0.18
708967.3	7458512.65	0.18
708968.0618	7458520.223	0.18
708968.8235	7458527.795	0.18
708866.3	7458516.25	0.18
708865.4	7458507.8	0.18
708867.2	7458524.7	0.18
708867.8895	7458532.465	0.18
708868.579	7458540.23	0.18
708765.525	7458524.325	0.18
708764.75	7458516.1	0.18
708766.3	7458532.55	0.18
708767.167	7458541.16	0.18
708768.034	7458549.77	0.18
708664.75	7458532.4	0.18
708664.1	7458524.4	0.18
708665.4	7458540.4	0.18
708666.4445	7458549.855	0.18
708667.489	7458559.31	0.18
708564.125	7458539.775	0.18
708563.2	7458530.85	0.18
708565.05	7458548.7	0.18
708565.9408	7458558.238	0.18
708566.8315	7458567.775	0.18
708463.5	7458547.15	0.18
708462.3	7458537.3	0.18
708464.7	7458557	0.18
708465.437	7458566.62	0.18
708466.174	7458576.24	0.18
708363.8	7458555.35	0.18
708363.2	7458545.55	0.18
708364.4	7458565.15	0.18
708364.9935	7458575.303	0.18
708365.587	7458585.455	0.18
708264.1	7458563.55	0.18
708264.1	7458553.8	0.18
708264.1	7458573.3	0.18
708264.55	7458583.985	0.18
708265	7458594.67	0.18
708161.944	7458573.358	0.18
708160.45	7458563	0.18
708163.438	7458583.715	0.18
708163.9738	7458594.32	0.18
708164.5095	7458604.925	0.18
708059.788	7458583.165	0.18
708056.8	7458572.2	0.18
708062.776	7458594.13	0.18
708063.3975	7458604.655	0.18
708064.019	7458615.18	0.18
707958.169	7458594.458	0.18
707955.85	7458584.1	0.18
707960.488	7458604.815	0.18
707962.008	7458615.125	0.18
707963.528	7458625.435	0.18
707856.55	7458605.75	0.18
707854.9	7458596	0.18
707858.2	7458615.5	0.18
707860.6185	7458625.595	0.18
707863.037	7458635.69	0.18
707756.925	7458618.1	0.18
707754.9	7458608.85	0.18
707758.95	7458627.35	0.18
707760.7458	7458636.598	0.18
707762.5415	7458645.845	0.18
707657.3	7458630.45	0.18
707654.9	7458621.7	0.18
707659.7	7458639.2	0.18
707660.873	7458647.6	0.18
707662.046	7458656	0.18
707558.4	7458633.675	0.18
707556.75	7458626.3	0.18
707560.05	7458641.05	0.18
707560.5417	7458648.525	0.18
707561.0335	7458656	0.18
707459.5	7458636.9	0.18
707458.6	7458630.9	0.18
707460.4	7458642.9	0.18
707460.2105	7458649.45	0.18
707460.021	7458656	0.18
707358.0945	7458636.448	0.18
707356.75	7458629.95	0.18
707359.439	7458642.945	0.18
707359.2238	7458649.473	0.18
707359.0085	7458656	0.18
707256.689	7458635.995	0.18
707254.9	7458629	0.18
707258.478	7458642.99	0.18
707258.237	7458649.495	0.18
707257.996	7458656	0.18
707154.8445	7458636.598	0.18
707153.05	7458630.1	0.18
707156.639	7458643.095	0.18
707156.8113	7458649.548	0.18
707156.9835	7458656	0.18
707053	7458637.2	0.18
707051.2	7458631.2	0.18
707054.8	7458643.2	0.18
707055.3855	7458649.6	0.18
707055.971	7458656	0.18
706951.31	7458637.6	0.18
706949.77	7458631.6	0.18
706952.85	7458643.6	0.18
706953.9063	7458650.175	0.18
